count,10.0
mean,1.9851034203965021
std,0.32413967291231044
min,1.4648152313169436
25%,1.8515925701503395
50%,2.0479310706348017
75%,2.115883959582022
max,2.4953755154433366
95% CI Lower,1.473030829753899
95% CI Upper,2.4555512582749004
