,0,1,2,3,4,5,6,7,8,9
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.999452101163824,1.0053862625145018,1.011976730155576,0.9935358932926708,0.9899451990369192,0.9970834782964898,1.006468620712728,1.0051733460545726,1.0032099385900606,1.000045513253498
2,1.0010883438668117,1.0136162413054095,1.0107444231519802,1.0016819105227925,0.9874359157367921,0.9964638859753797,1.0110581473249642,1.001250932698431,0.9858528168108526,1.004494647590053
3,0.9951883714192121,1.0086773381611636,1.011526224078627,0.9999177633697246,0.9844711144745837,0.9983429433126403,0.9994193844734086,0.9979199755256709,0.9850829638846931,0.9988594556663181
4,0.9966161589563596,1.0062522752235787,1.0120725493318088,0.9836633661503784,0.98079304080192,0.9981802074441922,1.0002599037215472,1.0068956948085783,0.9900147568645479,0.9978178577383789
5,0.9883125644618896,1.0155951449051397,1.0051799399000951,0.9899575733677013,0.9800228585757675,1.0098942321688742,1.0090668650409444,1.0039880806193526,0.9807999539303603,0.9954118854938468
6,0.9905757642654343,1.021346260237307,1.0063655122474038,0.9845055202829831,0.9784426200834031,1.016631069533024,0.998336902119087,1.0084502713813361,0.9907374930234653,0.9943590469877035
7,0.9908697323601375,1.0122590869220183,1.0113224376925751,0.9899969217711599,0.9784383814217573,1.017236199765561,1.0017889790615946,1.0037404526057148,0.9855636879559505,0.9979375075660041
8,0.9902812734260944,1.011580699648043,1.0098260000704462,0.9870781054723495,0.9823234634411069,1.018502288902779,1.0077859149086392,1.0050834085296345,0.9851964122553132,1.00770820507758
9,0.992307238771503,1.0036266288838365,0.9995813083957719,0.988198645289525,0.9859116319783617,1.023979505490831,1.0147521203825662,1.0022891534757943,0.9896032831739957,1.0013079568859908
10,0.9876555740534413,0.9971202336136824,0.9951221690794504,0.9908867603143822,0.9905483035838794,1.0216987957430126,1.0095370181145453,1.0083317885728036,0.9893033299369691,0.9962285121825033
11,0.9798250021940278,1.0006598512158407,0.997806332143177,0.9942659884415412,0.9991644961462524,1.011200874755959,1.0069350476769892,1.0109867114177673,0.9927428515302619,0.9876676320998593
12,0.976101386120139,0.997010723076296,1.0046994975336565,0.9914307728685109,1.0068421272249535,1.0072280851863176,1.002623598978258,1.0126113959448595,0.9929685679647239,0.9730706824376587
13,0.9768972667938407,0.9965373330383483,1.0003819490623127,0.9937487936997895,0.991082530705794,1.0040426778792362,0.9985047282889342,1.0108651607399004,0.9975469256215379,0.9708099030695007
14,0.9739263816538859,0.9999061789194512,1.00070983756877,0.9941572398552585,0.9934659717743968,1.0096699192441276,0.992425033360482,1.0103143384570512,0.9967598310899581,0.9783010560347795
15,0.9778564445359541,0.9988531320688083,1.0029450677208465,0.9940187258270025,0.9930140214222609,1.0189093777335578,0.9888946112253119,1.015249873778615,0.9994346548296476,0.985473486270841
16,0.9897384504479725,1.0013343850766165,0.9950886500783628,0.9948617354723812,0.998859332626684,1.0121847404143998,0.9904228055013033,1.0189588231367568,0.9991896648815471,0.980215568235429
17,0.9911401802398006,0.9975173380690865,1.001436234423162,0.9982234377966115,0.9961567471873789,1.0115661119264496,0.98415593095773,1.0205292075179437,1.0025542950354003,0.9640858725663309
18,0.9888468181501892,0.9930174689243105,0.9983634985205593,0.9849556240748234,0.9868764137664366,1.0120672027182278,0.9955340920393317,1.014278299458531,1.0053245140177451,0.956222897538474
19,0.9784629961819525,0.9996221917024596,0.9983847669482124,0.9892216257956143,0.9886234803866373,1.0203283989410064,1.0018127183523262,1.0169037314551375,1.0050088602945904,0.9522905920600313
20,0.9756594232593689,0.9991351722206823,0.9899335385035299,0.9960309648962118,0.9930598432006463,1.0169810217535113,1.0100191063985637,1.0198707544095955,1.0122048109208797,0.9479573309509784
21,0.9744988520165995,1.0064881430135435,0.9893120156157361,1.0052806681258397,1.0010671783912646,1.014888313219487,1.014710215353423,1.0124579484595975,1.0123286574207708,0.9436540100172929
22,0.9766445334465595,1.0009153568670117,0.9923677498056365,1.007985107466133,0.9941788582227773,1.0105482244852515,1.018958948754501,1.0086899866178567,1.0174314996570055,0.9409972250026435
23,0.9751406831785024,1.0036372280800614,0.9887230295475892,1.0003906853810094,0.9963571434228864,1.0125657755967674,1.019263120143874,1.011863554945931,1.0208618328172936,0.9457100420254809
24,0.96278451486069,1.0062671002778854,0.9927751146880237,1.0019780850702136,0.9928150337791053,1.018599995276446,1.0197654842144406,1.014171742056589,1.0207153502721438,0.9455324241404185
25,0.9477764042105972,1.0094286456595498,0.9938102984858508,1.0030518803735586,0.9962566285899604,1.0214525392453766,1.0255986901009169,1.0134271030367588,1.0201582177079744,0.9524875216745861
26,0.95031629794886,1.0078120798395005,0.9960173529054696,1.00458784060354,0.9926016913580219,1.0209339009687226,1.0252642526468476,1.0155254539363197,1.0156045832183642,0.9558564093121036
27,0.9560004359077465,1.0012005780951656,0.9957387843878114,1.010663049686977,0.9915642083515951,1.0217619272494922,1.0385394538088835,1.0222104849878195,1.023682295306302,0.9536999850572447
28,0.9596704084620554,0.9999075663053424,0.9863817165213505,1.0113685244260837,0.9862741316186804,1.0199758030346282,1.029034402600543,1.029285621378002,1.0314240962538945,0.9518564137381624
29,0.9624033014365367,1.0141752696886783,0.9960147422845608,1.0077827510606048,0.9890669684731219,1.0173577369330475,1.030454016485296,1.0248622721131806,1.0345762059132404,0.9618388700613596
30,0.9509511160207218,1.0204173666806835,0.9926809816818774,1.0114274687585145,0.9849331020254005,1.0222605907578348,1.0321637842866092,1.0225644039791348,1.0317128543904952,0.961253681259902
31,0.9580711095829774,1.0275503954636158,0.9983208014665944,1.01821907416789,0.9855053187741314,1.0281137333582935,1.036947420229178,1.0214036943639804,1.046961703156676,0.9575214469818324
32,0.9485895091790834,1.031308831442998,0.9971596546595373,1.0073077069897651,0.9940932214886854,1.0209789722986444,1.0375294818648695,1.0212945961055333,1.0382826008944834,0.9624912996011822
