count,10.0
mean,6.5425120562553305
std,2.565862372954341
min,3.801458131460533
25%,4.531868793506411
50%,5.840036254074796
75%,8.344449978515682
max,11.366637292812305
95% CI Lower,3.866891939006881
95% CI Upper,10.894714459214322
