count,10.0
mean,1.1133505695831318
std,0.05185082692501552
min,1.0303158263568728
25%,1.0821933412890172
50%,1.1091609818615824
75%,1.1357774901041133
max,1.2078362100730105
95% CI Lower,1.037613156905665
95% CI Upper,1.1994455068915917
