count,10.0
mean,2.314352546666938
std,0.640593976342896
min,1.5003810475156842
25%,1.8510474215305996
50%,2.292459212321934
75%,2.6064566026976497
max,3.5632033199866147
95% CI Lower,1.5291177512993597
95% CI Upper,3.432327211698107
