count,10.0
mean,1.483043026962568
std,0.1748008218301744
min,1.2709567443225123
25%,1.338409004908569
50%,1.4608664940898124
75%,1.6253531231474725
max,1.735396001159886
95% CI Lower,1.2771104975590046
95% CI Upper,1.7314496142173177
