count,10.0
mean,2.7175299388518614
std,0.6461606208545271
min,1.4794575015340266
25%,2.272516443254028
50%,2.7627938866940793
75%,3.1948245441857948
max,3.5764045437403738
95% CI Lower,1.6452416257265858
95% CI Upper,3.534939756510808
