count,10.0
mean,1.0720627031999714
std,0.061003091334985986
min,0.9505095779043523
25%,1.029092498440371
50%,1.0915195002870481
75%,1.1176701418690063
max,1.1431258627203786
95% CI Lower,0.9648827024242965
95% CI Upper,1.1396044682384803
