count,10.0
mean,1.3079477507124049
std,0.11635506079994938
min,1.1307963575013322
25%,1.2113984351187266
50%,1.3607605392301938
75%,1.3799926210417115
max,1.4693421089479224
95% CI Lower,1.138546280762816
95% CI Upper,1.4552618305039897
