count,10.0
mean,6.521655474469891
std,2.323736792504909
min,3.7904842987133582
25%,4.683682516785463
50%,6.3184207002734984
75%,7.375087487812366
max,11.13278376996571
95% CI Lower,3.8529602245782693
95% CI Upper,10.693172373164078
