count,10.0
mean,1.632936910296737
std,0.348716994522362
min,1.0858430350283252
25%,1.4996287655596914
50%,1.6137688390916287
75%,1.6752420244059176
max,2.463011482583734
95% CI Lower,1.161683191116068
95% CI Upper,2.3084984830110087
