count,10.0
mean,1.7074438807610512
std,0.35306093803005495
min,1.0962563661617852
25%,1.39465186360575
50%,1.840492648099949
75%,1.9997380444986776
max,2.057579102787042
95% CI Lower,1.1418255797669368
95% CI Upper,2.052220156423806
