count,10.0
mean,1.1961273664708725
std,0.09141988405696538
min,1.083046871100454
25%,1.1109463005085758
50%,1.1877469328871073
75%,1.272037559152709
max,1.346040402082166
95% CI Lower,1.085619693478366
95% CI Upper,1.3316983259008588
